proba_False	proba_True
0.8165452387857223	0.18345476121427776
0.7520575336800734	0.2479424663199265
0.35470851491219557	0.6452914850878044
0.04557546098175813	0.9544245390182419
0.8066709141790223	0.1933290858209777
0.17201944552595982	0.8279805544740402
0.5267196026526889	0.4732803973473111
0.8749628284764992	0.1250371715235008
0.8179745081403961	0.18202549185960393
0.41794999220612905	0.582050007793871
0.9376616607051587	0.06233833929484129
0.8840224644222322	0.11597753557776777
0.04854585618029872	0.9514541438197013
0.5081076466191958	0.4918923533808042
0.9328632021588568	0.06713679784114328
0.5998772111608561	0.4001227888391439
0.9410536034679218	0.058946396532078275
0.08373148673643638	0.9162685132635636
0.7881090578685442	0.21189094213145576
0.8206385520169606	0.17936144798303946
0.37147823187099704	0.628521768129003
0.5156728099491219	0.4843271900508781
0.909170160937324	0.0908298390626761
0.6422215992991249	0.357778400700875
0.7195164297555064	0.28048357024449355
0.835961567354872	0.164038432645128
0.9769841706078798	0.023015829392120216
0.523926726427296	0.476073273572704
0.7295581274028783	0.2704418725971217
0.8110553413447315	0.1889446586552686
0.6684184189401956	0.33158158105980434
0.23033648646997662	0.7696635135300234
0.536731310113066	0.463268689886934
0.2721280629628301	0.7278719370371699
0.516619100258633	0.483380899741367
0.9081713843458697	0.09182861565413027
0.5765096623639702	0.42349033763602983
0.8559590879605576	0.14404091203944236
0.6865778648911549	0.3134221351088451
0.19273001329863093	0.8072699867013691
0.2931230338752119	0.7068769661247881
0.8430555549613101	0.15694444503868987
0.5791991503918306	0.42080084960816944
0.8413594061890866	0.1586405938109135
0.6921902783547063	0.30780972164529374
0.6723251059388283	0.3276748940611717
0.6360224737542572	0.3639775262457428
0.976364645440501	0.023635354559499017
0.7537275354146264	0.2462724645853735
0.4757326476221967	0.5242673523778033
0.987858287789706	0.012141712210294085
0.7112825982354942	0.2887174017645057
0.5016539450079713	0.49834605499202866
0.7966888960103276	0.20331110398967242
0.7210304784902146	0.2789695215097853
0.890114805032946	0.109885194967054
0.9011654786448228	0.09883452135517722
0.7814674670679889	0.21853253293201108
0.5845975480597779	0.4154024519402221
0.9183900358915591	0.08160996410844093
0.26920719435080387	0.7307928056491961
0.42948300427583497	0.570516995724165
0.7562792999024965	0.24372070009750352
0.9189736601656013	0.08102633983439861
0.749668134197939	0.25033186580206107
0.7508664124403768	0.24913358755962323
0.6432766189355037	0.35672338106449636
0.9314226717966961	0.06857732820330387
0.7422553335539565	0.25774466644604355
0.6174713449494814	0.3825286550505186
0.8004750858262779	0.19952491417372212
0.7367832561655397	0.26321674383446025
0.35639221490308726	0.6436077850969127
0.7464092278912887	0.2535907721087113
0.6923080116937406	0.3076919883062594
0.9746128340916128	0.025387165908387216
0.784082169615785	0.21591783038421497
0.8736364093333102	0.1263635906666898
0.7558288137844167	0.24417118621558337
0.6788518891632559	0.3211481108367441
0.8739208817443742	0.1260791182556258
0.42329944094018446	0.5767005590598155
0.7714301879510769	0.2285698120489231
0.7395526031037349	0.260447396896265
0.7099905792016579	0.29000942079834213
0.6104241888683481	0.3895758111316518
0.894864403342935	0.10513559665706498
0.5184224131765846	0.48157758682341545
0.3308416861596305	0.6691583138403695
0.7761780961830764	0.22382190381692352
0.4606934419998808	0.5393065580001192
0.39468553324223354	0.6053144667577665
0.4468952012600045	0.5531047987399955
0.4721254142513327	0.5278745857486673
0.506338834595524	0.493661165404476
0.6744510883928776	0.32554891160712235
0.8141085936245543	0.18589140637544563
0.8846627092245116	0.11533729077548838
0.26917265313775585	0.7308273468622442
0.644308961030652	0.355691038969348
0.48173402254055564	0.5182659774594444
0.8079218762530345	0.19207812374696548
0.061952423217939256	0.9380475767820607
0.7241322710127102	0.27586772898728984
0.44734545202691356	0.5526545479730864
0.5393566432623551	0.46064335673764495
0.3739374904296252	0.6260625095703748
0.05772922218539733	0.9422707778146027
0.4912440913432481	0.5087559086567519
0.8693597566004337	0.13064024339956629
0.9337017352442469	0.06629826475575304
0.6733762989768974	0.3266237010231025
0.8482496027749973	0.15175039722500278
0.6733824790769389	0.326617520923061
0.5105142397147786	0.48948576028522145
0.8212232536095392	0.17877674639046076
0.2568462646919891	0.7431537353080109
0.7101703524307716	0.2898296475692283
0.7554307118765045	0.24456928812349552
0.8993504587617933	0.10064954123820667
0.7219510027737351	0.27804899722626486
0.9622013773291926	0.03779862267080738
0.5239267910860574	0.47607320891394256
0.39244324581540746	0.6075567541845925
0.06627052890128193	0.9337294710987181
0.925499537891354	0.074500462108646
0.2359371741068702	0.7640628258931298
0.27057426802769624	0.7294257319723038
0.6699766140526142	0.33002338594738573
0.5178166271778578	0.4821833728221422
0.5411270488012616	0.4588729511987384
0.8090470802736355	0.19095291972636455
0.6223442776880173	0.3776557223119827
0.5750257865379411	0.42497421346205894
0.9096096809479367	0.09039031905206328
0.3086739913509762	0.6913260086490238
