proba_False	proba_True
0.8165573236391857	0.18344267636081438
0.7520374349366126	0.24796256506338746
0.35491493175213273	0.6450850682478673
0.04560113037131841	0.9543988696286816
0.8067135965593997	0.19328640344060033
0.17215165535591592	0.8278483446440841
0.5267315854338743	0.4732684145661256
0.8749279332492279	0.1250720667507721
0.8180194808858838	0.18198051911411622
0.41814394447255143	0.5818560555274486
0.9376582413249157	0.062341758675084284
0.8839300440003108	0.11606995599968917
0.04854379640811535	0.9514562035918847
0.5081072492404106	0.4918927507595893
0.9328606971862419	0.06713930281375813
0.5996789842558455	0.40032101574415446
0.941098134745525	0.05890186525447501
0.08371918246950716	0.9162808175304928
0.7881241987216167	0.21187580127838335
0.8204999428218434	0.17950005717815665
0.3715152999927165	0.6284847000072835
0.5156736666412343	0.4843263333587658
0.9091347018166582	0.0908652981833418
0.6423623564398262	0.35763764356017375
0.7196588371902705	0.28034116280972954
0.8359833936114605	0.1640166063885396
0.9769766819908671	0.023023318009132907
0.5235943439198976	0.47640565608010244
0.7296025699226646	0.2703974300773354
0.8109968244558756	0.18900317554412438
0.6682868482721249	0.331713151727875
0.23045677177101132	0.7695432282289887
0.5368169587561231	0.46318304124387694
0.2722236708307607	0.7277763291692393
0.5167113705901778	0.48328862940982226
0.9082016253362268	0.09179837466377314
0.5767684798419469	0.4232315201580531
0.8559380994728316	0.14406190052716833
0.6865782551654358	0.31342174483456425
0.19279977560539374	0.8072002243946063
0.29317011483069144	0.7068298851693086
0.8430781405414507	0.15692185945854936
0.5792285468505536	0.4207714531494465
0.8415813576224925	0.15841864237750744
0.6921068392457025	0.3078931607542975
0.6724159073439567	0.32758409265604327
0.6359027803797777	0.36409721962022235
0.976355676474324	0.02364432352567604
0.7539700936859304	0.24602990631406962
0.4757267028974821	0.5242732971025179
0.9878492346659055	0.012150765334094501
0.7112619310659016	0.2887380689340983
0.5014922962298425	0.4985077037701575
0.7965102217636639	0.20348977823633602
0.7210580487652953	0.27894195123470467
0.8899896698724287	0.11001033012757132
0.9011611326181979	0.09883886738180217
0.7813779497586606	0.21862205024133943
0.5842331419749364	0.41576685802506363
0.9182775789191749	0.08172242108082502
0.2694122644629636	0.7305877355370364
0.4295061734014246	0.5704938265985754
0.7563524816158949	0.24364751838410512
0.9190040267857225	0.08099597321427748
0.749882210764385	0.25011778923561506
0.7510260241398385	0.24897397586016143
