proba_False	proba_True
0.976694434036731	0.023305565963269007
0.9816114330544984	0.018388566945501526
0.99	0.01
0.9144607660732786	0.0855392339267214
0.428672508463297	0.571327491536703
0.10501899381086417	0.8949810061891358
0.8933215573856103	0.10667844261438982
0.961601179151587	0.038398820848412944
0.9708294720503653	0.02917052794963471
0.17834101282084439	0.8216589871791554
0.9771700164556072	0.022829983544392966
0.9641483333719032	0.03585166662809699
0.1725237415260161	0.8274762584739839
0.9500352917174887	0.04996470828251131
0.8997274929140577	0.10027250708594232
0.9391756762029497	0.06082432379705045
0.9628456608737634	0.03715433912623649
0.4849334320674643	0.5150665679325357
0.9562759760054379	0.04372402399456197
0.9551443401773665	0.04485565982263361
0.981407267132205	0.018592732867795007
0.985721000321603	0.01427899967839678
0.9478294317895378	0.052170568210462204
0.7801548125993938	0.21984518740060618
0.969399330202254	0.030600669797745974
0.9354528714312189	0.06454712856878102
0.9752454385315071	0.024754561468492843
0.9415004072830012	0.05849959271699877
0.9657825733478889	0.034217426652111325
0.9959067745687343	0.00409322543126585
0.9781014834628935	0.021898516537106495
0.8979834923498099	0.1020165076501902
0.9385417351722396	0.06145826482776053
0.9500296487148805	0.04997035128511953
0.9803278134790055	0.019672186520994527
0.9790969835992489	0.020903016400751047
0.9496061981005381	0.05039380189946177
0.9820796460928016	0.017920353907198275
0.9679301395609656	0.032069860439034405
0.8725447515895423	0.1274552484104577
0.030995302882151826	0.9690046971178482
0.9704448572191553	0.029555142780844812
0.9791942578922352	0.020805742107764792
0.9736264097122168	0.026373590287783178
0.9637320377739796	0.036267962226020446
0.9796840551163298	0.020315944883670296
0.9770575909603539	0.022942409039646255
0.9399088885249818	0.06009111147501828
0.9414665380622721	0.05853346193772801
0.9494473795660912	0.050552620433908804
0.9877177952574527	0.012282204742547194
0.9880094513760134	0.011990548623986701
0.9798229927127542	0.020177007287245665
0.995238762497849	0.004761237502150976
0.47201714071300427	0.5279828592869957
0.9945028177256496	0.005497182274350443
0.9562489081672899	0.04375109183271014
0.9807502193103612	0.019249780689638788
0.9109448574486676	0.08905514255133251
0.9519159468429081	0.04808405315709189
0.22068715765095492	0.779312842349045
0.14331303847254095	0.8566869615274589
0.9382753753612796	0.0617246246387203
0.972913589423128	0.027086410576872028
0.9107797979963643	0.08922020200363576
0.9466202570947625	0.05337974290523751
0.9888121055999874	0.011187894400012615
0.9990324257326776	0.0009675742673223772
0.9972555986974624	0.0027444013025375714
0.884206801943326	0.11579319805667417
0.9895758079119733	0.010424192088026753
0.9891769414358298	0.010823058564170172
0.9076721381732945	0.09232786182670535
0.988246009589617	0.011753990410383114
0.9420886122952419	0.05791138770475825
0.9914739958393222	0.008526004160677997
0.9833248162583196	0.016675183741680324
0.99	0.01
0.987836314043478	0.012163685956521852
0.9973599407449256	0.002640059255074494
0.980687550025239	0.019312449974761118
0.9161848293086559	0.08381517069134416
0.9632945414242172	0.036705458575782765
0.9554431038320814	0.04455689616791865
0.9875441732285344	0.012455826771465547
0.91674531257932	0.08325468742068003
0.9005887181724066	0.09941128182759355
0.9627780943974829	0.037221905602517286
0.9574049485238715	0.0425950514761286
0.8481865345724564	0.15181346542754345
0.7515949077466237	0.24840509225337626
0.9109085066583275	0.08909149334167249
0.9694982746591354	0.0305017253408645
0.966235280612243	0.03376471938775704
0.9976288685951203	0.0023711314048794987
0.9033654452041516	0.09663455479584834
0.9858454199647819	0.014154580035218172
0.24058007479341406	0.759419925206586
0.07019989405742236	0.9298001059425774
0.9588639459846786	0.04113605401532165
0.999038821742503	0.0009611782574969411
0.9983428524099692	0.001657147590030736
0.9675518686044603	0.032448131395539793
0.13128571826850793	0.868714281731492
0.9904891160642348	0.009510883935765047
0.9697013308467092	0.03029866915329078
0.9883397432727183	0.0116602567272817
0.0329082927221924	0.9670917072778076
0.9837009811546509	0.01629901884534933
0.9564621886037039	0.04353781139629595
0.9950496381084448	0.004950361891555115
0.9515799480887348	0.04842005191126519
0.9832503803890943	0.01674961961090578
0.9963928963026889	0.003607103697311046
0.9466983059754019	0.053301694024598056
0.983627950473129	0.01637204952687091
0.9760478717082851	0.023952128291714763
0.9540352954553781	0.04596470454462191
0.9190906933981651	0.08090930660183476
0.980598764055452	0.01940123594454796
0.970642905745364	0.02935709425463597
0.942933268193009	0.05706673180699088
0.803199718954582	0.19680028104541797
1.0	0.0
0.8814200456342293	0.11857995436577078
0.9644877264562437	0.03551227354375622
0.1366587522630618	0.8633412477369383
0.9503234230068276	0.04967657699317249
0.9762300293129195	0.023769970687080616
0.9579758971583279	0.042024102841672184
0.8953454361319997	0.10465456386800025
0.9987118503028819	0.0012881496971181622
0.9523052166649774	0.04769478333502272
0.9952339154722799	0.004766084527720358
0.972759656535095	0.02724034346490504
0.11539533734201536	0.8846046626579845
0.9850521070962834	0.014947892903716458
0.09295628316537029	0.9070437168346297
0.9661374092066766	0.03386259079332359
0.9903511621725392	0.00964883782746094
0.9821496802902187	0.01785031970978153
0.8768803128554237	0.12311968714457634
0.9696820352762218	0.030317964723778165
0.9013848065280149	0.09861519347198502
0.7443764975357232	0.2556235024642768
0.981407267132205	0.018592732867795007
0.96	0.04
0.13038028355638	0.8696197164436199
0.9882957389938841	0.01170426100611596
0.9319195469732741	0.06808045302672594
0.9408457216018209	0.059154278398179105
0.8920560290131856	0.10794397098681432
0.9621789818540176	0.03782101814598231
0.9782944285424859	0.021705571457514287
0.07086962375038745	0.9291303762496125
0.9743140853367767	0.025685914663223272
0.9860093717851762	0.013990628214823718
0.9815794392116487	0.018420560788351355
0.9649871806046904	0.0350128193953097
0.9057020295186704	0.09429797048132961
0.9694676829405344	0.030532317059465564
0.9971069934249851	0.0028930065750149437
0.05925631130260184	0.9407436886973981
0.953994747963809	0.04600525203619122
0.9730445106056524	0.026955489394347613
0.9103567510773477	0.08964324892265241
0.16159257908946212	0.8384074209105379
0.8161768430673193	0.18382315693268075
0.989633021827874	0.010366978172126009
0.9518313805890943	0.04816861941090554
0.8638840851643197	0.13611591483568042
0.9886552794105568	0.011344720589443478
0.9610121859191131	0.03898781408088693
0.18281453426440997	0.8171854657355899
0.20172387674280373	0.7982761232571963
0.9796512603026231	0.020348739697377036
0.9326896824560309	0.06731031754396907
0.9621665973374413	0.03783340266255885
0.9448469316330562	0.05515306836694377
0.9449728391014154	0.05502716089858457
0.9272829599097886	0.07271704009021125
0.9994015418129589	0.0005984581870410728
0.974864094520047	0.025135905479952966
0.9768790039745143	0.02312099602548591
0.964516554828142	0.03548344517185811
0.9920161349290079	0.007983865070992245
0.9043081712247522	0.09569182877524778
0.9886080177750404	0.011391982224959534
0.9392727577606504	0.06072724223934958
0.9707516051481053	0.029248394851894687
0.9652504783867327	0.034749521613267255
0.7183766665474158	0.2816233334525842
0.9882583903119619	0.011741609688038147
0.9866291189850308	0.01337088101496926
0.6976049945557528	0.3023950054442473
0.9496534036314423	0.05034659636855762
0.02122756796431512	0.9787724320356849
0.026908110681139182	0.9730918893188609
0.9572716188266382	0.042728381173361966
0.9706886879101058	0.029311312089894334
0.8508393890660507	0.14916061093394922
0.9276614792661225	0.07233852073387757
0.18717489778619328	0.8128251022138068
0.9422137288184456	0.05778627118155453
0.9630286868892131	0.03697131311078695
0.9603359283173725	0.039664071682627595
0.8638978728080114	0.1361021271919886
0.9662004355702029	0.03379956442979717
0.9413836668685363	0.05861633313146373
0.881250219290754	0.11874978070924605
0.9763263456619642	0.02367365433803593
0.39140726713220503	0.608592732867795
0.9570281031097386	0.04297189689026143
0.94	0.06
0.9561786372309975	0.04382136276900263
0.9797809386218185	0.020219061378181503
0.7993566293759836	0.20064337062401635
0.9820939529257224	0.017906047074277735
0.960011119141492	0.03998888085850811
0.8388347760371103	0.1611652239628897
0.42453084986802914	0.5754691501319709
0.361557635053572	0.638442364946428
0.854309402781798	0.14569059721820204
0.9738350180058626	0.02616498199413727
0.9813608563972603	0.01863914360273965
0.2446946959973645	0.7553053040026356
0.9848213396517056	0.015178660348294288
0.9847018085564223	0.015298191443577771
0.9857637598267798	0.01423624017322033
0.9732873734263445	0.02671262657365541
0.981190535697415	0.01880946430258504
0.9911890903420247	0.008810909657975442
0.99	0.01
0.39558959078819406	0.6044104092118059
0.9774641526607997	0.022535847339200353
0.950715947477636	0.04928405252236406
0.9207836554334021	0.07921634456659787
0.2017433557033842	0.7982566442966159
0.9733670056780411	0.02663299432195893
0.21006508328361315	0.7899349167163868
0.970218449723493	0.02978155027650701
0.9778174818587775	0.02218251814122242
0.783634111200199	0.21636588879980106
0.9891170801104585	0.010882919889541492
0.9574846214674773	0.04251537853252258
0.9865389402656721	0.013461059734327836
0.9763216078632918	0.02367839213670814
0.949622169196381	0.05037783080361906
0.942896070058367	0.0571039299416332
0.9593565783205684	0.04064342167943167
0.7692038911009129	0.23079610889908703
0.9508955167073654	0.04910448329263459
0.9845527947142491	0.015447205285750925
0.9931215915457599	0.006878408454240184
0.9917637779718782	0.008236222028121654
0.9913318014747962	0.00866819852520379
0.9904396928648826	0.009560307135117385
1.0	0.0
0.954371732061639	0.04562826793836086
0.9290191851384608	0.07098081486153922
0.9712696249523397	0.028730375047660267
0.9993838947020036	0.0006161052979963863
0.9942988324467957	0.00570116755320425
0.9818255796100107	0.018174420389989253
0.971407267132205	0.028592732867795005
0.998659462371841	0.0013405376281589295
